step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
530.0,25,432.0,7.2,6.115518221878504,25,1529.0,0.34556570319176033,25,1529.0
535.0,23,504.0,8.689655172413794,5.66433923435171,23,1319.0,0.333608195657813,23,1319.0
540.0,23,376.0,7.09433962264151,3.1658797999420654,23,1180.0,0.11611823336239598,23,1180.0
545.0,25,355.0,7.244897959183674,3.599323101584124,25,988.0,0.0862479241740254,25,988.0
550.0,27,373.0,8.108695652173912,3.1358526826618927,27,1011.0,0.0904542510759785,27,1011.0
555.0,28,415.0,7.980769230769231,4.096102140493946,28,1075.0,0.24726119350847087,28,1075.0
560.0,33,573.0,11.235294117647058,3.82815307566133,33,1211.0,0.1858303497739995,33,1211.0
565.0,39,637.0,13.0,1.2535564931697993,39,1275.0,0.0057764894997988465,39,1275.0
570.0,38,729.0,16.2,1.3464198510193437,38,1395.0,0.019213317595433117,38,1395.0
575.0,38,919.0,20.42222222222222,1.9465457744334356,38,1557.0,0.0,38,1557.0
580.0,36,1080.0,19.636363636363637,3.7122804278208457,36,1718.0,0.21497358351721282,36,1718.0
585.0,37,1261.0,24.725490196078432,1.8859100119860779,37,1899.0,0.09880534287904987,37,1899.0
590.0,44,1470.0,29.4,1.1007043714264204,44,2108.0,0.0015697136810952112,44,2108.0
595.0,44,1581.0,32.9375,0.6092056132183327,44,2131.0,3.430446398558777e-07,44,2131.0
600.0,34,1205.0,25.638297872340427,1.7779854635462005,34,2025.0,0.03958483529686109,34,2025.0
605.0,24,923.0,15.913793103448276,5.221745059794087,24,1744.0,0.2745695155027237,24,1744.0
610.0,24,963.0,16.894736842105264,3.7363311467035007,24,1821.0,0.15940388804254876,24,1821.0
615.0,33,1112.0,21.80392156862745,1.9775573972144462,33,1970.0,0.048278256328835915,33,1970.0
620.0,38,1291.0,26.895833333333332,1.1330466029487036,38,2149.0,0.005271810817137458,38,2149.0
625.0,42,1477.0,27.35185185185185,2.7537622255017005,42,2335.0,0.16017117581175142,42,2335.0
630.0,42,1687.0,30.125,2.4986746224170298,42,2545.0,0.14558703204175943,42,2545.0
635.0,49,1913.0,34.160714285714285,1.2511645589446048,49,2771.0,0.03218058934132462,49,2771.0
640.0,50,2107.0,39.01851851851852,0.6127194103375517,50,2823.0,3.4461710137958424e-06,50,2823.0
645.0,40,2053.0,38.735849056603776,1.5592169198896957,40,2789.0,0.03182941863956066,40,2789.0
650.0,32,2050.0,32.03125,4.580851891577224,32,2612.0,0.23969158257694115,32,2612.0
655.0,33,2173.0,35.04838709677419,3.558321045618869,33,2767.0,0.16946869370826118,33,2767.0
660.0,42,2369.0,40.8448275862069,1.9064683863877845,42,2963.0,0.046562196939776666,42,2963.0
665.0,50,2600.0,48.148148148148145,0.49703537226712863,50,3194.0,0.0007216807054628709,50,3194.0
670.0,50,2792.0,51.7037037037037,0.5592343462969872,50,3386.0,2.1509784297261044e-05,50,3386.0
675.0,48,3017.0,47.140625,2.481728342512792,48,3611.0,0.14073409812867127,48,3611.0
680.0,50,3261.0,50.953125,2.1533366828062515,50,3855.0,0.09366769550044539,50,3855.0
685.0,54,3262.0,52.61290322580645,0.5344814398351659,54,3779.0,0.004143827480759896,54,3779.0
690.0,48,2193.0,36.55,1.157239901539573,48,3540.0,0.025217747275756406,48,3540.0
695.0,39,1387.0,23.116666666666667,2.5565810185353786,39,3153.0,0.06949358408843068,39,3153.0
700.0,32,950.0,13.970588235294118,4.891031759582049,32,2661.0,0.23351317143150058,32,2661.0
705.0,25,795.0,12.619047619047619,4.061865272169005,25,2356.0,0.19629637366282518,25,2356.0
710.0,27,442.0,7.366666666666666,3.484706965004934,27,2226.0,0.15531253545589435,27,2226.0
715.0,25,259.0,4.625,3.588845703517611,25,2007.0,0.12149418895917942,25,2007.0
720.0,26,273.0,5.150943396226415,2.786255305331796,26,2065.0,0.09094606573159979,26,2065.0
725.0,34,407.0,6.672131147540983,3.6222047517664655,34,2199.0,0.18126221039431295,34,2199.0
730.0,44,604.0,10.413793103448276,1.9192534662699439,44,2396.0,0.05647568097933618,44,2396.0
735.0,50,785.0,14.017857142857142,1.0476756853686127,50,2364.0,0.00035492111485853144,50,2364.0
740.0,40,728.0,13.735849056603774,1.4246184624083438,40,2315.0,0.031754281579995776,40,2315.0
745.0,31,680.0,11.333333333333334,4.701552131172595,31,1844.0,0.22299894134852605,31,1844.0
750.0,24,606.0,9.934426229508198,4.002912155468595,24,1793.0,0.19206086582695558,24,1793.0
755.0,23,449.0,8.017857142857142,3.1212296802545914,23,1681.0,0.14241766519301738,23,1681.0
760.0,21,391.0,7.2407407407407405,3.42332586556309,21,1491.0,0.08784182967589144,21,1491.0
765.0,31,374.0,7.1923076923076925,2.967225545537147,31,1474.0,0.0720936540444386,31,1474.0
770.0,31,323.0,5.47457627118644,4.126383844688598,31,1446.0,0.22645256348481632,31,1446.0
775.0,36,496.0,8.857142857142858,3.7318958489871,36,1596.0,0.1718083693203715,36,1596.0
780.0,40,648.0,12.0,2.1288181671603414,40,1748.0,0.05948403563240848,40,1748.0
785.0,44,859.0,17.53061224489796,1.1675524505721244,44,1959.0,0.00012136945466323666,44,1959.0
790.0,44,1079.0,22.479166666666668,1.0251351355152594,44,2179.0,2.1565724929379554e-07,44,2179.0
795.0,42,1277.0,21.64406779661017,2.98982245423745,42,2377.0,0.1901446773715485,42,2377.0
800.0,45,1491.0,26.625,1.8738252334889152,45,2591.0,0.11469962205225863,45,2591.0
805.0,50,1733.0,30.946428571428573,0.9144902089593302,50,2833.0,0.0035547013809332133,50,2833.0
810.0,52,1989.0,35.517857142857146,0.8407321624658219,52,3089.0,4.633573306807646e-06,52,3089.0
815.0,52,2249.0,41.648148148148145,0.4993527773635475,52,3349.0,1.6011773981956e-07,52,3349.0
820.0,52,2509.0,39.203125,1.833952976931346,52,3609.0,0.13276223074764196,52,3609.0
825.0,56,2657.0,41.515625,0.8943211997825118,56,3682.0,0.06373915590850444,56,3682.0
830.0,48,2338.0,36.53125,1.1429748945657974,48,3665.0,0.026046958836874228,48,3665.0
835.0,44,2243.0,35.046875,2.7420899173113877,44,3528.0,0.05997444126389551,44,3528.0
840.0,40,2402.0,38.74193548387097,3.9184757322332624,40,3454.0,0.10434431112975102,40,3454.0
845.0,42,2414.0,36.02985074626866,3.5328299556813696,42,3233.0,0.16803541991177778,42,3233.0
850.0,38,1688.0,26.793650793650794,2.567363778929587,38,3102.0,0.1121429522152381,38,3102.0
855.0,38,1069.0,17.816666666666666,2.682888318697569,38,2408.0,0.05414148858485213,38,2408.0
860.0,30,537.0,9.101694915254237,2.956033544632027,30,2524.0,0.08071571167567868,30,2524.0
865.0,27,445.0,7.672413793103448,3.644413408807988,27,2645.0,0.1952207672427029,27,2645.0
870.0,31,568.0,9.466666666666667,3.2867275139828513,31,2789.0,0.1913645859051421,31,2789.0
875.0,39,685.0,11.229508196721312,1.530033575312464,39,2844.0,0.06909676163558341,39,2844.0
880.0,39,617.0,10.637931034482758,1.197599698232148,39,2924.0,0.03666769799192955,39,2924.0
885.0,42,798.0,13.758620689655173,2.707533796096222,42,2925.0,0.04857234323407949,42,2925.0
890.0,42,946.0,13.911764705882353,3.701204225922054,42,2833.0,0.17265563087194227,42,2833.0
895.0,39,868.0,14.0,3.255601068472555,39,2609.0,0.15772479727235247,39,2609.0
900.0,34,846.0,14.1,3.098229637946593,34,2259.0,0.08811545367155664,34,2259.0
905.0,31,745.0,12.844827586206897,3.042124913140241,31,2257.0,0.09149769166027466,31,2257.0
910.0,28,748.0,14.384615384615385,2.3636069190140434,28,2383.0,0.08326866374017423,28,2383.0
915.0,34,906.0,14.612903225806452,3.3875149915948026,34,2541.0,0.19018816028824445,34,2541.0
920.0,37,1057.0,17.915254237288135,2.0402940166508547,37,2462.0,0.13106925047289758,37,2462.0
925.0,40,1113.0,19.189655172413794,1.3469170055877158,40,2410.0,0.04775301496385273,40,2410.0
930.0,37,1219.0,21.017241379310345,2.854108087038676,37,1982.0,0.0650654247176135,37,1982.0
935.0,28,1300.0,23.636363636363637,4.120802720989498,28,1789.0,0.11132067356666651,28,1789.0
940.0,28,1340.0,21.612903225806452,5.14202484599445,28,1721.0,0.2926498679760396,28,1721.0
945.0,25,1066.0,19.035714285714285,3.322915807618879,25,1737.0,0.175053369543474,25,1737.0
950.0,30,1158.0,21.444444444444443,3.350037930122446,30,1599.0,0.08786452579561285,30,1599.0
955.0,36,1038.0,19.96153846153846,2.4886503045898776,36,1479.0,0.0287334806040841,36,1479.0
960.0,31,397.0,8.822222222222223,1.7841835167467293,31,1291.0,0.038178236342638554,31,1291.0
965.0,30,520.0,9.285714285714286,5.477949468057369,30,1059.0,0.28081127746750634,30,1059.0
970.0,32,615.0,11.38888888888889,2.8404811327269304,32,1046.0,0.09441435215187913,32,1046.0
975.0,34,509.0,10.18,2.232134956313835,34,1095.0,0.0405168550297606,34,1095.0
980.0,26,479.0,10.41304347826087,3.718281830699884,26,920.0,0.07423016840863396,26,920.0
985.0,25,519.0,10.176470588235293,5.10393083686563,25,939.0,0.2687708908760831,25,939.0
990.0,18,385.0,7.7,4.9335255757502265,18,946.0,0.29562820040325605,18,946.0
995.0,24,496.0,10.333333333333334,3.8796058701526017,24,907.0,0.11069395223304308,24,907.0
1000.0,32,647.0,14.377777777777778,3.8790213676589675,32,1026.0,0.00020788714573471962,32,1026.0
1005.0,30,734.0,18.35,2.8471493364109777,30,1042.0,1.1744486292868528e-06,30,1042.0
1010.0,24,702.0,14.936170212765957,5.34194469360973,24,1072.0,0.3116045595601156,24,1072.0
1015.0,24,822.0,18.681818181818183,5.264945348800549,24,1103.0,0.2642875901499918,24,1103.0
1020.0,26,761.0,18.11904761904762,2.9936673239746496,26,1042.0,0.09984469065289239,26,1042.0
1025.0,25,590.0,15.526315789473685,2.2808303536261887,25,1028.0,0.05400919398664929,25,1028.0
1030.0,26,720.0,20.0,3.147031892807747,26,1001.0,1.5303954777017731e-06,26,1001.0
1035.0,24,823.0,17.891304347826086,5.4748888411488315,24,1104.0,0.3119041468371211,24,1104.0
1040.0,24,943.0,21.431818181818183,4.420037288549391,24,1224.0,0.21104351284682105,24,1224.0
1045.0,31,1083.0,28.5,1.5467881816674822,31,1364.0,0.015663282428933396,31,1364.0
1050.0,32,1194.0,33.166666666666664,0.7775905413333681,32,1475.0,8.291793591143752e-06,32,1475.0
1055.0,26,1253.0,35.8,2.051361787567874,26,1560.0,0.0437426739991817,26,1560.0
1060.0,26,1383.0,30.065217391304348,5.207046144039221,26,1664.0,0.2722800348841248,26,1664.0
1065.0,25,1476.0,33.54545454545455,4.092682589975102,25,1757.0,0.20320858198949537,25,1757.0
1070.0,28,1614.0,41.38461538461539,1.7321677694483049,28,1895.0,0.03405531388079151,28,1895.0
1075.0,34,1774.0,46.68421052631579,1.353153917453205,34,2055.0,6.285949339558401e-05,34,2055.0
1080.0,32,1751.0,48.638888888888886,0.7855212607204385,32,1962.0,0.0,32,1962.0
1085.0,22,957.0,20.804347826086957,4.097564531521085,22,1836.0,0.2519235762886393,22,1836.0
1090.0,18,421.0,9.152173913043478,5.400554599014076,18,1255.0,0.251451351471176,18,1255.0
1095.0,15,134.0,3.0454545454545454,3.8713468595386984,15,1286.0,0.12097065117131207,15,1286.0
1100.0,13,115.0,3.026315789473684,3.886465369961982,13,1305.0,0.18884873708544675,13,1305.0
1105.0,19,199.0,4.5227272727272725,5.092559710382353,19,1376.0,0.24499116850512603,19,1376.0
1110.0,24,313.0,6.804347826086956,4.43209337512331,24,1491.0,0.22994112808064635,24,1491.0
1115.0,31,458.0,11.45,1.999358761809892,31,1636.0,0.12102699580309768,31,1636.0
1120.0,36,581.0,14.525,0.48371331335195755,36,1759.0,0.0014332688105144612,36,1759.0
1125.0,35,747.0,19.153846153846153,0.973751624219004,35,1925.0,1.638664577527268e-06,35,1925.0
1130.0,35,922.0,18.07843137254902,4.108234338036913,35,2100.0,0.23759500912833575,35,2100.0
1135.0,35,1017.0,20.34,2.9865885624600783,35,1994.0,0.16370248278840271,35,1994.0
1140.0,28,793.0,16.872340425531913,2.2607640018376314,28,1765.0,0.09763865684940691,28,1765.0
1145.0,26,618.0,13.148936170212766,3.6210119061536834,26,1346.0,0.08495465051059622,26,1346.0
1150.0,17,440.0,9.777777777777779,3.7836780418011546,17,1387.0,0.12389624163418113,17,1387.0
1155.0,18,455.0,9.1,4.966471821643747,18,1429.0,0.31887784446655365,18,1429.0
1160.0,24,560.0,11.428571428571429,4.374644248014561,24,1507.0,0.21382209012352255,24,1507.0
1165.0,30,652.0,13.872340425531915,1.9280789818618618,30,1599.0,0.04487680287840936,30,1599.0
1170.0,38,831.0,19.325581395348838,1.322466001628784,38,1778.0,0.00013266799676345402,38,1778.0
1175.0,38,1021.0,24.30952380952381,1.244311914219133,38,1968.0,5.702552384116938e-07,38,1968.0
1180.0,36,1183.0,22.75,3.2444182840559543,36,2130.0,0.2156262635444636,36,2130.0
1185.0,37,1337.0,26.74,2.605930086537287,37,2284.0,0.14854600091355974,37,2284.0
1190.0,40,1531.0,30.62,2.138849987789411,40,2478.0,0.0028084548525558993,40,2478.0
1195.0,40,1492.0,31.74468085106383,1.42344427712217,40,2439.0,2.1038918446638218e-06,40,2439.0
1200.0,30,1096.0,24.90909090909091,2.001396482199445,30,2403.0,0.047981930972478944,30,2403.0
1205.0,30,1246.0,23.074074074074073,4.383799597077479,30,2215.0,0.21224975814678232,30,2215.0
1210.0,34,1408.0,26.566037735849058,4.158517751938866,34,2355.0,0.16635440828168574,34,2355.0
1215.0,37,1584.0,33.0,2.165643056745037,37,2531.0,0.014147687160502737,37,2531.0
1220.0,40,1782.0,41.44186046511628,0.8502501397685854,40,2729.0,7.346956825354464e-06,40,2729.0
1225.0,38,1960.0,40.833333333333336,2.1494171164414895,38,2907.0,0.16160798064332885,38,2907.0
1230.0,36,2122.0,40.80769230769231,2.722547658423878,36,3069.0,0.15050928827556,36,3069.0
1235.0,40,2319.0,44.59615384615385,2.536447909147292,40,3266.0,0.12747951861631818,40,3266.0
1240.0,42,2432.0,49.63265306122449,0.34630630102928867,42,3379.0,0.0039795399960661,42,3379.0
1245.0,42,2577.0,53.6875,1.0506898369007003,42,3533.0,0.020315677746192817,42,3533.0
1250.0,42,2787.0,48.05172413793103,3.105279488290671,42,3734.0,0.14089579556019485,42,3734.0
1255.0,42,2793.0,49.875,2.875568176388699,42,3567.0,0.14905378573963698,42,3567.0
1260.0,32,1944.0,37.38461538461539,1.9956543409629208,32,3034.0,0.07515525129806727,32,3034.0
1265.0,31,1200.0,23.076923076923077,3.3934484944109258,31,2572.0,0.07814919778691744,31,2572.0
1270.0,23,510.0,10.408163265306122,3.0146320723091438,23,2644.0,0.10950617206874717,23,2644.0
1275.0,17,248.0,4.769230769230769,4.242691584284656,17,2721.0,0.2511213500659683,17,2721.0
1280.0,24,357.0,6.865384615384615,3.7763160234779107,24,2830.0,0.22223188500629054,24,2830.0
1285.0,31,411.0,7.611111111111111,1.1544928586696266,31,2884.0,0.04855145484206638,31,2884.0
1290.0,35,377.0,7.25,1.4195647562192124,35,2943.0,0.034780902960524405,35,2943.0
1295.0,40,568.0,10.923076923076923,2.772386644117419,40,3048.0,0.03079676136460701,40,3048.0
1300.0,41,769.0,12.60655737704918,3.5488416406514047,41,3242.0,0.14551804242431118,41,3242.0
1305.0,42,906.0,16.472727272727273,2.5235679875331205,42,3094.0,0.1435161625322735,42,3094.0
1310.0,33,756.0,14.264150943396226,1.603712490623448,33,2939.0,0.0528353142999148,33,2939.0
1315.0,31,646.0,12.423076923076923,3.246065151947692,31,2189.0,0.07304537317072937,31,2189.0
1320.0,21,396.0,7.92,3.2813115693921078,21,2204.0,0.10533841587084485,21,2204.0
1325.0,14,183.0,3.519230769230769,4.560617909652145,14,2213.0,0.2707364314714051,14,2213.0
1330.0,21,273.0,5.25,4.185439457693818,21,2279.0,0.19690355625396985,21,2279.0
1335.0,31,376.0,7.230769230769231,1.9877677676127814,31,2117.0,0.032798025163461766,31,2117.0
1340.0,29,409.0,8.520833333333334,1.8412454734018997,29,1976.0,0.04395559337916875,29,1976.0
1345.0,26,459.0,8.5,4.8506218388324305,26,1394.0,0.23711533770320428,26,1394.0
1350.0,18,476.0,8.654545454545454,5.931476510597862,18,1127.0,0.3071328559596615,18,1127.0
1355.0,13,393.0,7.86,4.6444753415517654,13,908.0,0.22860208715820995,13,908.0
1360.0,20,340.0,7.391304347826087,3.902215293932482,20,900.0,0.18356798899507112,20,900.0
1365.0,27,460.0,10.952380952380953,2.5918011682716737,27,975.0,0.02900511489129374,27,975.0
1370.0,30,584.0,11.23076923076923,4.27967281792086,30,1099.0,0.25478798113405676,30,1099.0
1375.0,32,744.0,14.88,3.8178907757279887,32,1259.0,0.20129894273342416,32,1259.0
1380.0,39,924.0,20.08695652173913,1.3967406048784468,39,1439.0,0.0144137732851238,39,1439.0
1385.0,40,1070.0,24.318181818181817,0.6915036193492041,40,1459.0,2.4947432593230845e-06,40,1459.0
1390.0,30,972.0,22.09090909090909,2.1402177085182776,30,1493.0,0.052227393992636484,30,1493.0
1395.0,22,902.0,16.703703703703702,6.008836792468809,22,1246.0,0.3168089951037439,22,1246.0
1400.0,18,880.0,17.254901960784313,4.508373971697961,18,1301.0,0.2344545470975166,18,1301.0
1405.0,28,997.0,21.21276595744681,2.4486239445006186,28,1418.0,0.05519641368807855,28,1418.0
1410.0,35,1161.0,26.386363636363637,1.3414469794593609,35,1582.0,0.004047149288103182,35,1582.0
