step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1265.0,83,11897.0,112.23584905660377,1.1770330860191842,83,13653.0,0.03605240008074155,83,13653.0,False,,
1270.0,81,12201.0,116.2,0.9238980385271629,81,14008.0,0.028667873638470023,81,14008.0,False,,
1275.0,80,12533.0,110.91150442477876,1.9726793192957712,80,14280.0,0.06558301787423595,80,14280.0,False,,
1280.0,82,12876.0,114.96428571428571,2.5269170626148196,82,14596.0,0.08380004427102325,82,14596.0,False,,
1285.0,74,13209.0,123.44859813084112,2.5276388632938973,74,14932.0,0.07999707650078695,74,14932.0,False,,
1290.0,77,13582.0,131.8640776699029,2.6693905472118384,77,15272.0,0.09772002059258364,77,15272.0,False,,
1295.0,77,13967.0,136.9313725490196,2.909392051396362,77,15616.0,0.10057855152320255,77,15616.0,False,,
1300.0,81,14356.0,132.92592592592592,2.9446657748852663,81,15976.0,0.11697429407858623,81,15976.0,False,,
1305.0,81,14761.0,141.93269230769232,2.7277414965982296,81,16371.0,0.11112405372566486,81,16371.0,False,,
1310.0,84,15171.0,154.80612244897958,1.700795278513107,84,16781.0,0.038526050948587354,84,16781.0,False,,
1315.0,85,15595.0,162.44791666666666,1.4553337186068254,85,17205.0,1.8183624239031622e-06,85,17205.0,False,,
1320.0,85,16020.0,176.04395604395606,0.8204733862493109,85,17630.0,0.0,85,17630.0,False,,
1325.0,85,16445.0,176.8279569892473,0.9816396133656099,85,18055.0,0.07338431598674267,85,18055.0,False,,
1330.0,85,16870.0,181.3978494623656,0.7200170622149107,85,18480.0,0.05500751945336153,85,18480.0,False,,
1335.0,89,17304.0,186.06451612903226,0.4992126264785857,89,18914.0,0.019740419812690476,89,18914.0,False,,
1340.0,89,17749.0,190.8494623655914,0.506176853559053,89,19359.0,0.0,89,19359.0,False,,
1345.0,89,18194.0,189.52083333333334,0.8933093863524036,89,19804.0,0.043010752688172046,89,19804.0,False,,
1350.0,89,18639.0,190.19387755102042,1.060406684890412,89,20249.0,0.07193108806734899,89,20249.0,False,,
1355.0,90,19086.0,196.76288659793815,0.652146120727788,90,20696.0,0.03751765863341868,90,20696.0,False,,
1360.0,93,19544.0,201.48453608247422,0.5599841801551121,93,21154.0,2.9572224308604088e-05,93,21154.0,False,,
1365.0,93,20009.0,206.27835051546393,0.5470647753574108,93,21619.0,1.0497263540567205e-07,93,21619.0,False,,
1370.0,93,20474.0,202.7128712871287,0.9813513788926669,93,22084.0,0.06821228150286132,93,22084.0,False,,
1375.0,93,20939.0,207.31683168316832,0.8145215240723852,93,22549.0,0.05685707300824675,93,22549.0,False,,
1380.0,96,21411.0,211.990099009901,0.5330630544670868,96,23021.0,0.017710436804072933,96,23021.0,False,,
1385.0,97,21896.0,216.79207920792078,0.5643734445838025,97,23506.0,0.0,97,23506.0,False,,
1390.0,97,22381.0,226.07070707070707,0.25492568544909283,97,23991.0,0.0,97,23991.0,False,,
1395.0,97,22866.0,217.77142857142857,0.9293875750996955,97,24476.0,0.06813335094320501,97,24476.0,False,,
1400.0,97,23351.0,222.3904761904762,0.5299315393352927,97,24961.0,0.03980328523710579,97,24961.0,False,,
1405.0,101,23851.0,227.15238095238095,0.48310016815748075,101,25461.0,0.017527075004459044,101,25461.0,False,,
1410.0,101,24356.0,231.96190476190475,0.4895481992414256,101,25966.0,0.0,101,25966.0,False,,
1415.0,101,24861.0,239.04807692307693,0.34757856093797435,101,26471.0,0.0,101,26471.0,False,,
1420.0,101,25366.0,230.6,0.875157779417392,101,26976.0,0.05705940603273714,101,26976.0,False,,
1425.0,105,25877.0,237.40366972477065,0.4607377384531677,105,27487.0,0.03430580300833163,105,27487.0,False,,
1430.0,105,26402.0,242.22018348623854,0.463698143887252,105,28012.0,1.5573579990163298e-07,105,28012.0,False,,
1435.0,105,26927.0,247.03669724770643,0.465803256392858,105,28537.0,0.0,105,28537.0,False,,
1440.0,105,27452.0,254.1851851851852,0.36190313218171744,105,29062.0,0.0,105,29062.0,False,,
1445.0,105,27977.0,247.58407079646017,0.5014070316274644,105,29587.0,0.037531022349304714,105,29587.0,False,,
1450.0,109,28515.0,252.34513274336283,0.4576048033609624,109,30125.0,0.03384655510925539,109,30125.0,False,,
1455.0,109,29060.0,257.16814159292034,0.4414269652395211,109,30670.0,0.0,109,30670.0,False,,
1460.0,109,29605.0,261.9911504424779,0.4607376079951115,109,31215.0,0.0,109,31215.0,False,,
1465.0,109,30150.0,264.4736842105263,0.48653264530597606,109,31760.0,0.02823376619267025,109,31760.0,False,,
1470.0,111,30697.0,262.36752136752136,0.4194312689509855,111,32307.0,0.03134744682184472,111,32307.0,False,,
1475.0,113,31260.0,267.1794871794872,0.4288502365617533,113,32870.0,0.03187898749166965,113,32870.0,False,,
1480.0,113,31825.0,272.008547008547,0.42860150816121445,113,33435.0,0.0,113,33435.0,False,,
1485.0,113,32390.0,276.8376068376068,0.44299414406526005,113,34000.0,0.0,113,34000.0,False,,
1490.0,113,32955.0,276.93277310924367,0.48633473231543467,113,34565.0,0.030600181885802488,113,34565.0,False,,
1495.0,114,33525.0,284.1101694915254,0.431546844224131,114,35135.0,0.03280168165109109,114,35135.0,False,,
1500.0,114,34095.0,288.9406779661017,0.43282222034013,114,35705.0,0.01720108662220296,114,35705.0,False,,
1505.0,114,34665.0,293.771186440678,0.418625408062707,114,36275.0,0.0,114,36275.0,False,,
1510.0,114,35235.0,298.60169491525426,0.4160784010070379,114,36845.0,0.0,114,36845.0,False,,
1515.0,114,35805.0,300.88235294117646,0.44465477210679644,114,37415.0,0.027315094936849242,114,37415.0,False,,
1520.0,114,36375.0,308.26271186440675,0.4002447394890907,114,37985.0,0.030585063441683637,114,37985.0,False,,
1525.0,112,36022.0,305.271186440678,0.288008373654058,112,37273.0,0.019239103956062122,112,37273.0,False,,
1530.0,106,31983.0,271.04237288135596,0.6098573581417287,106,35989.0,0.01069450230787011,106,35989.0,False,,
1535.0,97,28443.0,241.04237288135593,1.4691867279547348,97,33665.0,0.02942664982950123,97,33665.0,False,,
1540.0,88,25021.0,210.26050420168067,1.8020724101641683,88,33598.0,0.07324369558611732,88,33598.0,False,,
1545.0,77,20886.0,183.21052631578948,1.6822095953421827,77,33496.0,0.08280350000694124,77,33496.0,False,,
1550.0,77,19637.0,170.75652173913045,1.8278760071104845,77,32480.0,0.06103900729112162,77,32480.0,False,,
1555.0,77,18831.0,163.7478260869565,1.560330381461939,77,32813.0,0.05583623859966282,77,32813.0,False,,
1560.0,72,18249.0,164.40540540540542,1.286770854759308,72,33112.0,0.05337064852084004,72,33112.0,False,,
1565.0,84,18648.0,158.03389830508473,1.7630530059827927,84,33490.0,0.06592630980022342,84,33490.0,False,,
1570.0,92,19074.0,161.64406779661016,1.266883470205186,92,33494.0,0.04714345156554249,92,33494.0,False,,
1575.0,91,19401.0,165.82051282051282,0.8239081968232965,91,33519.0,0.025132601984590504,91,33519.0,False,,
1580.0,93,19772.0,167.5593220338983,1.3669422004772445,93,32823.0,0.02652418594730761,93,32823.0,False,,
1585.0,89,20143.0,172.16239316239316,1.564735194218415,89,33259.0,0.05921862417898343,89,33259.0,False,,
1590.0,83,20489.0,178.16521739130434,1.6944715496612666,83,33667.0,0.0709770051506817,83,33667.0,False,,
1595.0,89,20922.0,183.52631578947367,1.4096433428010604,89,34100.0,0.04777744002308405,89,34100.0,False,,
1600.0,94,21354.0,185.68695652173912,0.6104006257227788,94,34190.0,0.0179309576971955,94,34190.0,False,,
1605.0,93,21697.0,187.04310344827587,0.9545366495808175,93,33983.0,0.015993146693299265,93,33983.0,False,,
1610.0,92,22075.0,183.95833333333334,1.9383462786245687,92,33861.0,0.06487123157063507,92,33861.0,False,,
1615.0,87,22422.0,191.64102564102564,1.934911045002847,87,34148.0,0.07522382455065525,87,34148.0,False,,
1620.0,82,22769.0,203.29464285714286,1.5793133985660326,82,34567.0,0.05870934390593355,82,34567.0,False,,
1625.0,89,23204.0,209.04504504504504,1.268952511430541,89,35002.0,0.03649273877715231,89,35002.0,False,,
1630.0,94,23636.0,216.8440366972477,0.5933100430875684,94,35180.0,0.012781488110930127,94,35180.0,False,,
1635.0,90,23967.0,210.23684210526315,1.257336173991453,90,35398.0,0.06688896024837358,90,35398.0,False,,
1640.0,89,24335.0,213.46491228070175,1.8574873137653762,89,35424.0,0.05703895987459887,89,35424.0,False,,
1645.0,81,24670.0,220.26785714285714,1.7361407585504318,81,35846.0,0.04919827507249801,81,35846.0,False,,
1650.0,83,25049.0,236.31132075471697,1.2866358742517232,83,36252.0,0.04102214451846724,83,36252.0,False,,
1655.0,90,25486.0,245.05769230769232,0.7492687702313651,90,36689.0,0.016442313774768614,90,36689.0,False,,
1660.0,95,25923.0,240.02777777777777,0.893314450978648,95,37069.0,0.06191634832007731,95,37069.0,False,,
1665.0,90,26257.0,243.12037037037038,1.1152516601068412,90,37451.0,0.052799009250956125,90,37451.0,False,,
1670.0,85,26602.0,246.3148148148148,1.7251994067147591,85,37680.0,0.036540858056272135,85,37680.0,False,,
1675.0,79,26931.0,258.9519230769231,1.3573587767014226,79,38079.0,0.042722466343551174,79,38079.0,False,,
1680.0,84,27331.0,273.31,1.0356101473588535,84,38479.0,0.02672035337772013,84,38479.0,False,,
1685.0,90,27765.0,261.9339622641509,1.4530194119991884,90,38913.0,0.07272823803170982,90,38913.0,False,,
1690.0,94,28199.0,271.1442307692308,0.787772025235198,94,39288.0,0.03637644554385597,94,39288.0,False,,
1695.0,88,28521.0,279.61764705882354,0.692571658440006,88,39613.0,0.013772284711097538,88,39613.0,False,,
1700.0,81,28854.0,282.88235294117646,1.699755553994194,81,39861.0,0.03604869515169407,81,39861.0,False,,
1705.0,81,28916.0,280.7378640776699,1.89993261624359,81,38886.0,0.07788654509700925,81,38886.0,False,,
1710.0,75,27662.0,271.19607843137254,1.8441061376024421,75,37941.0,0.09461718433769441,75,37941.0,False,,
1715.0,72,26738.0,267.38,2.0114356813070544,72,34573.0,0.06457983777029962,72,34573.0,False,,
1720.0,70,25625.0,261.4795918367347,1.7341610718718952,70,34839.0,0.05115177720264945,70,34839.0,False,,
1725.0,58,24388.0,262.23655913978496,1.8133109440693025,58,35036.0,0.06995735877158138,58,35036.0,False,,
1730.0,60,24644.0,246.44,3.1338258486833364,60,35192.0,0.15005352853289575,60,35192.0,False,,
1735.0,66,24930.0,244.41176470588235,2.4320348513505,66,34307.0,0.106853361662875,66,34307.0,False,,
1740.0,68,25134.0,256.46938775510205,1.1217958320015402,68,33491.0,0.03195793460906859,68,33491.0,False,,
1745.0,73,25406.0,259.2448979591837,1.6831026383881578,73,30667.0,0.03246416334689748,73,30667.0,False,,
1750.0,67,25646.0,267.1458333333333,1.744971704460296,67,30949.0,0.04689277107459603,67,30949.0,False,,
1755.0,55,25779.0,263.05102040816325,2.416263853645982,55,31198.0,0.13188340124310577,55,31198.0,False,,
1760.0,63,26079.0,266.11224489795916,2.7472622578483294,63,31406.0,0.11660519259026382,63,31406.0,False,,
1765.0,71,26394.0,261.3267326732673,1.6669789790966771,71,30754.0,0.03924677115214958,71,30754.0,False,,
1770.0,71,26634.0,277.4375,1.045190773745291,71,30169.0,0.027459575334947944,71,30169.0,False,,
1775.0,71,26908.0,280.2916666666667,1.6609505358197405,71,28422.0,0.037018861565279705,71,28422.0,False,,
1780.0,66,27148.0,263.5728155339806,2.5399527445994474,66,28741.0,0.12426144570464454,66,28741.0,False,,
1785.0,61,27381.0,279.3979591836735,2.1184812612549653,61,29026.0,0.0988179627510429,61,29026.0,False,,
1790.0,71,27716.0,288.7083333333333,1.676697879781375,71,29361.0,0.041004518726569454,71,29361.0,False,,
1795.0,76,28061.0,289.2886597938144,1.1003955995583132,76,29350.0,0.01835583425194781,76,29350.0,False,,
1800.0,72,28300.0,297.89473684210526,0.8227234627568998,72,29334.0,0.02321179681786472,72,29334.0,False,,
1805.0,72,28560.0,274.61538461538464,2.359411234860824,72,28899.0,0.10508159271980615,72,28899.0,False,,
1810.0,70,26988.0,262.0194174757282,1.9317070655216115,70,27388.0,0.07480845936287389,70,27388.0,False,,
1815.0,59,18592.0,189.71428571428572,1.6197871895170983,59,25887.0,0.0648506384555496,59,25887.0,False,,
1820.0,60,12784.0,131.79381443298968,2.170377035015047,60,21003.0,0.07721585563685657,60,21003.0,False,,
1825.0,58,6453.0,64.53,2.939629834184864,58,18070.0,0.12412380611689106,58,18070.0,False,,
1830.0,55,2238.0,22.38,3.327326974578065,55,13842.0,0.14702989155768026,55,13842.0,False,,
1835.0,64,2547.0,26.257731958762886,3.1861105606095776,64,11367.0,0.14144848183858882,64,11367.0,False,,
1840.0,68,2882.0,30.33684210526316,2.9731273447143,68,7858.0,0.12535856066643378,68,7858.0,False,,
1845.0,69,3227.0,33.96842105263158,2.9132762700700177,69,5313.0,0.11738267995269053,69,5313.0,False,,
1850.0,69,3572.0,33.698113207547166,3.6513812107597636,69,4048.0,0.18063989315216702,69,4048.0,False,,
1855.0,73,3924.0,38.09708737864078,3.010226650953683,73,4400.0,0.13351779133797967,73,4400.0,False,,
1860.0,77,3969.0,37.8,2.202239977649781,77,4445.0,0.08427352299691528,77,4445.0,False,,
1865.0,73,2948.0,28.346153846153847,2.2296639767284043,73,4489.0,0.09607592142047362,73,4489.0,False,,
1870.0,68,2507.0,23.876190476190477,2.526406810911987,68,4021.0,0.10162166392591013,68,4021.0,False,,
1875.0,66,2328.0,20.42105263157895,2.432744220508528,66,4169.0,0.12542611403078607,66,4169.0,False,,
1880.0,67,1989.0,17.295652173913044,2.034576992925516,67,4319.0,0.0964807518244896,67,4319.0,False,,
1885.0,74,1847.0,16.06086956521739,1.8285860767488458,74,4145.0,0.05792356315349304,74,4145.0,False,,
1890.0,78,1535.0,13.464912280701755,1.4572407732569004,78,4375.0,0.043115443152641326,78,4375.0,False,,
1895.0,76,1077.0,9.790909090909091,1.5516387434953447,76,4559.0,0.061079499339470655,76,4559.0,False,,
1900.0,78,1405.0,12.008547008547009,2.559245210881052,78,4709.0,0.11853241534095155,78,4709.0,False,,
1905.0,86,1728.0,15.157894736842104,1.3696190836612694,86,5032.0,0.04411933166986585,86,5032.0,False,,
1910.0,89,1759.0,16.137614678899084,0.8367504393985672,89,5348.0,0.01166164179410964,89,5348.0,False,,
1915.0,86,1870.0,17.476635514018692,1.4845314224416948,86,5626.0,0.03441816286490837,86,5626.0,False,,
1920.0,78,1996.0,19.00952380952381,2.14642229784719,78,5836.0,0.06116086626867059,78,5836.0,False,,
1925.0,69,2063.0,18.754545454545454,2.9697692480580264,69,5978.0,0.1200669748177837,69,5978.0,False,,
1930.0,75,2431.0,22.7196261682243,2.772309252346152,75,6169.0,0.10751570841699688,75,6169.0,False,,
1935.0,79,2819.0,26.847619047619048,2.7599802174441246,79,6353.0,0.0999248525646465,79,6353.0,False,,
1940.0,79,3214.0,31.821782178217823,2.567517233961167,79,6583.0,0.07611808864050919,79,6583.0,False,,
1945.0,79,3609.0,35.38235294117647,2.6220753055265638,79,6914.0,0.09765344140160613,79,6914.0,False,,
1950.0,81,4007.0,39.28431372549019,1.9353628239336906,81,7312.0,0.06909441086201923,81,7312.0,False,,
1955.0,86,4432.0,45.69072164948454,1.0522290828977332,86,7737.0,0.026882047262504778,86,7737.0,False,,
1960.0,89,4874.0,52.40860215053763,0.48216790391254727,89,8179.0,1.2247424727427537e-06,89,8179.0,False,,
1965.0,87,5135.0,55.81521739130435,0.3863554016242296,87,8196.0,0.0,87,8196.0,False,,
1970.0,77,4661.0,47.56122448979592,1.6743747625903873,77,8215.0,0.08496468782587321,77,8215.0,False,,
1975.0,71,4344.0,44.78350515463917,2.3005720522971465,71,7525.0,0.08210913333036714,71,7525.0,False,,
1980.0,67,3948.0,41.125,1.9579739038734256,67,7861.0,0.05174028822453324,67,7861.0,False,,
1985.0,66,3844.0,42.71111111111111,1.3429111932833513,66,8193.0,0.052617257873953785,66,8193.0,False,,
1990.0,71,4184.0,46.48888888888889,0.9496777359594384,71,8534.0,0.04095534048735798,71,8534.0,False,,
1995.0,79,4558.0,46.04040404040404,1.0337223303867697,79,8908.0,0.07279645991239654,79,8908.0,False,,
2000.0,88,4981.0,49.31683168316832,0.3931744864184818,88,9331.0,0.026618289204864844,88,9331.0,False,,
2005.0,98,5457.0,54.02970297029703,0.2932144042849161,98,9807.0,0.0002628024854719912,98,9807.0,False,,
2010.0,97,5889.0,58.306930693069305,0.3073606969424995,97,9947.0,2.2026174622849928e-05,97,9947.0,False,,
2015.0,87,6064.0,61.25252525252525,0.6353767784078933,87,10051.0,0.017183396021977212,87,10051.0,False,,
2020.0,81,6248.0,57.851851851851855,2.0326329448173537,81,9579.0,0.07208863415133855,81,9579.0,False,,
2025.0,75,6409.0,60.4622641509434,1.8039239591969662,75,9965.0,0.06507914512541882,75,9965.0,False,,
2030.0,75,6623.0,66.23,1.113599840920168,75,10341.0,0.04678865448328976,75,10341.0,False,,
2035.0,80,7012.0,70.12,0.7601584480954661,80,10730.0,0.036719192656296334,80,10730.0,False,,
2040.0,86,7430.0,75.05050505050505,0.2923937344466606,86,11148.0,0.012926296425171261,86,11148.0,False,,
2045.0,93,7847.0,72.6574074074074,0.3987309918036957,93,11299.0,0.026039501773558786,93,11299.0,False,,
2050.0,93,8142.0,75.38888888888889,0.8753726719691611,93,11378.0,0.031522983259780916,93,11378.0,False,,
2055.0,86,8448.0,78.22222222222223,1.502876938454205,86,11227.0,0.029251329322831456,86,11227.0,False,,
2060.0,78,8753.0,82.5754716981132,2.230341437329834,78,11250.0,0.06770246155266665,78,11250.0,False,,
2065.0,74,9077.0,85.63207547169812,2.903443957126851,74,11256.0,0.12379586282712869,74,11256.0,False,,
2070.0,78,9426.0,88.9245283018868,2.1188684860341436,78,11605.0,0.09636707528387918,78,11605.0,False,,
2075.0,84,9833.0,96.40196078431373,1.3342137588901217,84,12012.0,0.026307612016815123,84,12012.0,False,,
2080.0,90,10275.0,104.84693877551021,0.568504848732748,90,12454.0,0.0009339549983894879,90,12454.0,False,,
2085.0,92,10705.0,112.6842105263158,0.18470091777861275,92,12810.0,1.6095741983335447e-05,92,12810.0,False,,
2090.0,82,10998.0,109.98,1.438071338029813,82,13134.0,0.07629698612844957,82,13134.0,False,,
2095.0,76,11318.0,113.18,2.24539420200186,76,13298.0,0.07316309135026243,76,13298.0,False,,
2100.0,76,11698.0,120.5979381443299,2.430823633549013,76,13569.0,0.06614851476449776,76,13569.0,False,,
2105.0,78,12084.0,131.34782608695653,1.9897085341927445,78,13924.0,0.023785405420829586,78,13924.0,False,,
2110.0,76,12458.0,143.19540229885058,1.4000485742297322,76,14298.0,0.0,76,14298.0,False,,
2115.0,76,12838.0,144.24719101123594,1.7313970171714692,76,14678.0,0.06534776983619661,76,14678.0,False,,
2120.0,76,13218.0,157.35714285714286,1.2197391136352176,76,15058.0,0.06800168226302955,76,15058.0,False,,
2125.0,76,13598.0,163.83132530120483,0.6888520191177996,76,15438.0,0.017812988729639677,76,15438.0,False,,
2130.0,80,13989.0,170.59756097560975,0.33100472587841,80,15829.0,9.088461505294731e-05,80,15829.0,False,,
2135.0,78,14371.0,177.41975308641975,0.18826258278559774,78,16211.0,2.1231426449747842e-07,78,16211.0,False,,
2140.0,76,14738.0,171.37209302325581,1.3388447802604282,76,16578.0,0.06210723617485106,76,16578.0,False,,
2145.0,76,15118.0,175.7906976744186,1.5006541151894375,76,16958.0,0.0652390409678551,76,16958.0,False,,
2150.0,76,15498.0,186.72289156626505,0.4038215711455561,76,17338.0,0.01213442296198565,76,17338.0,False,,
2155.0,80,15891.0,193.79268292682926,0.3080364691824944,80,17731.0,2.5308844314764363e-05,80,17731.0,False,,
2160.0,80,16291.0,198.67073170731706,0.3344356380848187,80,18131.0,0.0,80,18131.0,False,,
2165.0,80,16691.0,194.08139534883722,0.9231977550858254,80,18531.0,0.06585067006378419,80,18531.0,False,,
2170.0,80,17091.0,198.7325581395349,0.7708312283683133,80,18931.0,0.05525654035068554,80,18931.0,False,,
2175.0,83,17496.0,203.4418604651163,0.3125080969606009,83,19336.0,0.0002369313409928169,83,19336.0,False,,
2180.0,82,17857.0,207.63953488372093,0.37229601152833597,82,19697.0,5.205393293016296e-07,82,19697.0,False,,
2185.0,76,18158.0,206.3409090909091,1.4020282658047405,76,20020.0,0.06099781140842896,76,20020.0,False,,
2190.0,76,18538.0,205.9777777777778,2.0199996094070487,76,20378.0,0.06509170533028742,76,20378.0,False,,
2195.0,76,18918.0,219.97674418604652,1.3772703620658766,76,20758.0,0.04775282297542968,76,20758.0,False,,
2200.0,79,19305.0,235.4268292682927,0.3489227102043083,79,21145.0,0.00024368620103603963,79,21145.0,False,,
2205.0,80,19705.0,240.3048780487805,0.329298281986685,80,21545.0,5.036364542443538e-07,80,21545.0,False,,
2210.0,80,20105.0,233.77906976744185,0.8074152010094526,80,21945.0,0.05889012584767513,80,21945.0,False,,
2215.0,78,19851.0,230.82558139534885,0.9070085631412296,78,21532.0,0.06467601143992227,78,21532.0,False,,
2220.0,68,16979.0,197.43023255813952,1.169331241919907,68,21091.0,0.053795956180364396,68,21091.0,False,,
2225.0,66,14750.0,171.51162790697674,1.9832663720925188,66,19033.0,0.04346926050090371,66,19033.0,False,,
2230.0,57,12139.0,144.51190476190476,1.9579577866711795,57,19271.0,0.060813657021463755,57,19271.0,False,,
2235.0,48,10115.0,119.0,2.6164197039765646,48,19463.0,0.13863355148162468,48,19463.0,False,,
2240.0,54,10156.0,120.9047619047619,2.6975972845419585,54,19684.0,0.11525636985691227,54,19684.0,False,,
2245.0,59,9764.0,113.53488372093024,1.6747576592046938,59,19228.0,0.0600461062789514,59,19228.0,False,,
2250.0,61,6710.0,81.82926829268293,0.8969459093063763,61,18818.0,0.030569336514238713,61,18818.0,False,,
2255.0,59,4367.0,51.98809523809524,1.956263642320161,59,17063.0,0.03636657237593958,59,17063.0,False,,
2260.0,54,2580.0,29.318181818181817,2.65325409998367,54,17277.0,0.12476930870571087,54,17277.0,False,,
2265.0,49,932.0,11.228915662650602,2.5760778476010984,49,17500.0,0.1274980506824029,49,17500.0,False,,
2270.0,57,1195.0,14.573170731707316,1.6038760507821412,57,17764.0,0.052416062740260304,57,17764.0,False,,
2275.0,65,1503.0,18.10843373493976,0.7821994119434261,65,18073.0,0.027223003451930204,65,18073.0,False,,
2280.0,71,1847.0,21.988095238095237,0.3832116846509318,71,18417.0,0.006757422425893024,71,18417.0,False,,
2285.0,80,2228.0,24.755555555555556,0.8008768890018424,80,18798.0,0.06132291990637763,80,18798.0,False,,
2290.0,84,2636.0,29.288888888888888,0.613336299677207,84,19207.0,0.04790997416824559,84,19207.0,False,,
2295.0,88,3068.0,34.08888888888889,0.2519993056859022,88,19639.0,2.5734705571885875e-05,88,19639.0,False,,
2300.0,86,3402.0,37.8,0.3233710790153875,86,19973.0,0.0,86,19973.0,False,,
2305.0,76,3530.0,37.956989247311824,1.4996796898435996,76,20240.0,0.0639249794665817,76,20240.0,False,,
2310.0,76,3910.0,41.59574468085106,2.40141145166269,76,20503.0,0.08431340492892236,76,20503.0,False,,
2315.0,76,4119.0,44.77173913043478,1.6796914776447498,76,19929.0,0.04293084305266214,76,19929.0,False,,
2320.0,72,3654.0,42.98823529411764,0.9690586063887731,72,18875.0,0.018980696287822407,72,18875.0,False,,
2325.0,64,3339.0,39.75,1.8867593370653166,64,16866.0,0.042946008701382356,64,16866.0,False,,
2330.0,54,2805.0,31.875,2.661248035684744,54,17105.0,0.12942977716699908,54,17105.0,False,,
2335.0,48,2374.0,28.261904761904763,2.8039563842274458,48,17313.0,0.14117306543080427,48,17313.0,False,,
2340.0,55,2631.0,32.08536585365854,2.201314684165823,55,17561.0,0.07601200488910936,55,17561.0,False,,
2345.0,61,2758.0,32.833333333333336,1.37346145199351,61,17053.0,0.03266713334730202,61,17053.0,False,,
2350.0,59,2232.0,27.555555555555557,1.0513173291697917,59,16169.0,0.02391936259449486,59,16169.0,False,,
2355.0,59,1889.0,21.46590909090909,2.7446500586119167,59,14615.0,0.1068004515791213,59,14615.0,False,,
2360.0,52,1305.0,15.174418604651162,2.731968200245998,52,14811.0,0.12819304805870527,52,14811.0,False,,
2365.0,48,901.0,11.123456790123457,2.0786797594221214,48,15015.0,0.09698689357827477,48,15015.0,False,,
2370.0,58,1170.0,14.625,1.584150404010049,58,15284.0,0.047079763337967095,58,15284.0,False,,
2375.0,62,1385.0,16.890243902439025,1.0376174734588386,62,14582.0,0.03248774769839178,62,14582.0,False,,
2380.0,59,1256.0,14.436781609195402,1.8308142313167532,59,13897.0,0.09530715725151724,59,13897.0,False,,
2385.0,55,1139.0,12.943181818181818,2.642918069388207,55,11472.0,0.10118079106482125,55,11472.0,False,,
2390.0,58,1025.0,11.918604651162791,1.9236760420709866,58,11665.0,0.06154512461138141,58,11665.0,False,,
2395.0,49,866.0,10.560975609756097,2.0517893129387805,49,11845.0,0.07705655119399425,49,11845.0,False,,
2400.0,53,1122.0,14.025,2.14147711181611,53,12064.0,0.052510551403557384,53,12064.0,False,,
2405.0,57,1373.0,15.602272727272727,2.2773328308383425,57,11487.0,0.09381055196640056,57,11487.0,False,,
2410.0,53,1512.0,18.0,2.056959708067699,53,10576.0,0.0890737926242491,53,10576.0,False,,
2415.0,56,1705.0,20.297619047619047,2.1282591417075145,56,9468.0,0.04407867533422232,56,9468.0,False,,
2420.0,55,1910.0,23.875,2.590346274490667,55,9104.0,0.07692836153834515,55,9104.0,False,,
2425.0,44,2070.0,25.555555555555557,3.2455779871162225,44,9209.0,0.15909027689453728,44,9209.0,False,,
2430.0,48,2286.0,28.22222222222222,3.1669828264206834,48,9426.0,0.15870682111081139,48,9426.0,False,,
2435.0,54,2545.0,32.62820512820513,2.0861225260222342,54,9685.0,0.0932691555826268,54,9685.0,False,,
2440.0,63,2818.0,37.57333333333333,0.460756187985155,63,9705.0,0.01843121351637586,63,9705.0,False,,
2445.0,60,3002.0,40.026666666666664,0.9575351274311181,60,9886.0,0.019392111226193186,60,9886.0,False,,
2450.0,53,3205.0,39.08536585365854,3.097248584934774,53,9874.0,0.1429730547456917,53,9874.0,False,,
2455.0,47,3404.0,42.02469135802469,3.7065250076281377,47,9913.0,0.15715194069551827,47,9913.0,False,,
2460.0,47,3599.0,47.35526315789474,2.8333899268789176,47,10092.0,0.11389136320780771,47,10092.0,False,,
2465.0,53,3828.0,54.68571428571428,1.689722559023659,53,10321.0,0.024047122138678687,53,10321.0,False,,
2470.0,59,4108.0,61.3134328358209,1.3476079381704118,59,10601.0,0.000456923776622265,59,10601.0,False,,
2475.0,58,4376.0,60.77777777777778,2.1589897615414793,58,10835.0,0.11225388919121315,58,10835.0,False,,
2480.0,48,4515.0,66.3970588235294,2.271767490867182,48,11009.0,0.12327476812607338,48,11009.0,False,,
2485.0,47,4726.0,69.5,2.5692821385396987,47,11126.0,0.06427226531362606,47,11126.0,False,,
2490.0,52,4979.0,75.43939393939394,2.6660188899234107,52,11321.0,0.03256591583150553,52,11321.0,False,,
2495.0,52,5239.0,87.31666666666666,1.6382313855613932,52,11581.0,0.0,52,11581.0,False,,
2500.0,52,5499.0,85.921875,2.4344681673993662,52,11841.0,0.12465823326507267,52,11841.0,False,,
2505.0,52,5759.0,94.40983606557377,1.7640347641575493,52,12101.0,0.11297598241133684,52,12101.0,False,,
2510.0,58,6030.0,100.5,0.4859717170358341,58,12372.0,0.0003073463239916203,58,12372.0,False,,
2515.0,58,6320.0,107.11864406779661,0.2009262138070277,58,12662.0,2.2202300215773625e-06,58,12662.0,False,,
2520.0,56,6347.0,107.57627118644068,0.2856588133941989,56,12689.0,0.0,56,12689.0,False,,
