step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,12,741.0,26.464285714285715,5.050126256521642,12,741.0,0.3305998225537746,12,741.0
160.0,19,819.0,29.25,3.4356827793264095,19,819.0,0.010329571692878478,19,819.0
165.0,18,855.0,31.666666666666668,3.187994348445843,18,855.0,5.193544956159303e-07,18,855.0
170.0,16,920.0,25.555555555555557,7.263314617323634,16,920.0,0.4115573371263205,16,920.0
175.0,16,1000.0,31.25,6.660186287995046,16,1000.0,0.39064444269048365,16,1000.0
180.0,18,1084.0,36.13333333333333,2.1914261181106287,18,1084.0,0.07288028348728601,18,1084.0
185.0,24,1193.0,42.607142857142854,2.1374515792068896,24,1193.0,6.171444942970404e-05,24,1193.0
190.0,24,1313.0,46.892857142857146,2.1218443747146045,24,1313.0,0.0,24,1313.0
195.0,24,1433.0,39.80555555555556,4.137793420277164,24,1433.0,0.30702821284489035,24,1433.0
200.0,22,1231.0,34.19444444444444,3.922542458495273,22,1231.0,0.30312309236593526,22,1231.0
205.0,14,380.0,10.555555555555555,2.4479839334574867,14,1034.0,0.12010910817103305,14,1034.0
210.0,20,411.0,11.416666666666666,4.342927474716907,20,565.0,0.10420849117967455,20,565.0
215.0,20,511.0,14.6,4.934719990552745,20,515.0,0.07674101671705086,20,515.0
220.0,18,536.0,12.761904761904763,6.466012900141432,18,536.0,0.3595634783301393,18,536.0
225.0,16,585.0,15.394736842105264,6.075389288067277,16,585.0,0.3176490286929012,16,585.0
230.0,23,679.0,20.575757575757574,3.024482107467251,23,679.0,0.011707579065410272,23,679.0
235.0,26,808.0,26.933333333333334,1.9500708631031547,26,808.0,4.343967437977122e-06,26,808.0
240.0,24,870.0,33.46153846153846,0.1393704997492023,24,870.0,0.0,24,870.0
245.0,18,855.0,22.5,5.555809980018688,18,903.0,0.36375996882167233,18,903.0
250.0,18,945.0,24.86842105263158,5.519758429377947,18,945.0,0.24864535501809065,18,945.0
255.0,23,862.0,23.2972972972973,3.5571066261181596,23,862.0,0.015713228595345765,23,862.0
260.0,16,261.0,8.7,3.439822374597261,16,619.0,0.05690770889387443,16,619.0
265.0,8,135.0,3.75,8.039124947878722,8,417.0,0.4462687383721849,8,417.0
270.0,8,150.0,4.166666666666667,7.155849379334626,8,432.0,0.4528810769500704,8,432.0
275.0,14,210.0,6.363636363636363,3.9564938281716877,14,492.0,0.19201559615520672,14,492.0
280.0,24,317.0,10.566666666666666,2.54739326221405,24,599.0,0.00022720760869608808,24,599.0
285.0,22,376.0,12.96551724137931,2.282382376114091,22,658.0,0.0,22,658.0
290.0,20,458.0,12.378378378378379,5.852221902203156,20,740.0,0.3515336788904284,20,740.0
295.0,20,558.0,15.5,5.787930164806622,20,840.0,0.3369849621251122,20,840.0
300.0,23,526.0,15.470588235294118,1.559604477996838,23,808.0,0.05802782277142446,23,808.0
305.0,24,493.0,15.40625,1.888629503806678,24,828.0,0.05253619221871435,24,828.0
310.0,24,613.0,19.15625,3.114460180817786,24,895.0,0.0,24,895.0
315.0,24,733.0,17.046511627906977,5.5565524155947035,24,1015.0,0.2996696616875305,24,1015.0
320.0,22,816.0,22.054054054054053,3.507993556644424,22,1098.0,0.23125156589984253,22,1098.0
325.0,28,937.0,26.02777777777778,1.3332224715937449,28,1219.0,0.0083113148689472,28,1219.0
330.0,32,1093.0,30.36111111111111,1.58615173737948,32,1375.0,7.09641470916979e-06,32,1375.0
335.0,30,1119.0,32.911764705882355,0.8344158405179233,30,1297.0,2.844259500091809e-07,30,1297.0
340.0,20,601.0,13.659090909090908,4.838713155815358,20,1220.0,0.30765074850473567,20,1220.0
345.0,11,291.0,6.613636363636363,5.58132320545353,11,946.0,0.2854858439707187,11,946.0
350.0,17,351.0,8.357142857142858,5.234197136068552,17,609.0,0.1541373188753212,17,609.0
355.0,18,337.0,9.36111111111111,3.601825424276637,18,595.0,0.1265540638899612,18,595.0
360.0,12,139.0,4.34375,2.7469605440985783,12,563.0,0.06903701440913795,12,563.0
365.0,18,219.0,5.214285714285714,7.206608337578881,18,507.0,0.3992986032872224,18,507.0
370.0,18,309.0,7.725,6.084291505858375,18,567.0,0.23466998570800543,18,567.0
375.0,25,322.0,9.470588235294118,2.4857983704406443,25,580.0,0.0013929480722390186,25,580.0
380.0,22,377.0,12.161290322580646,2.998545568978729,22,640.0,0.04428682759272259,22,640.0
385.0,22,487.0,13.527777777777779,5.321814051463935,22,745.0,0.26666666666666666,22,745.0
390.0,20,515.0,13.552631578947368,5.499481785212318,20,773.0,0.3454112589608581,20,773.0
395.0,19,574.0,16.88235294117647,3.5554261846214716,19,832.0,0.18889605570607604,19,832.0
400.0,26,690.0,20.294117647058822,2.4401365033947253,26,948.0,0.002105806136989075,26,948.0
405.0,26,768.0,24.0,1.7680853752836252,26,1026.0,4.237893593958126e-06,26,1026.0
410.0,22,851.0,21.275,5.115227809692689,22,1115.0,0.3335793684484398,22,1115.0
415.0,22,961.0,24.025,4.989732943278687,22,1219.0,0.2637249102273852,22,1219.0
420.0,27,1085.0,28.55263157894737,3.468622178145514,27,1343.0,0.1305796306192079,27,1343.0
425.0,29,1178.0,34.64705882352941,1.1452488139080774,29,1436.0,0.021423595519808613,29,1436.0
430.0,28,1307.0,40.84375,1.3427666630372672,28,1565.0,3.15595175291006e-06,28,1565.0
435.0,28,1447.0,32.88636363636363,4.414974192236922,28,1705.0,0.26745533705394936,28,1705.0
440.0,28,1587.0,37.785714285714285,2.9671941249568747,28,1845.0,0.18366301036281568,28,1845.0
445.0,30,1699.0,42.475,0.9023806032908276,30,1957.0,0.06534073166174906,30,1957.0
450.0,35,1865.0,46.625,1.049398852049341,35,2123.0,0.0005533885397811315,35,2123.0
455.0,36,2045.0,51.125,1.161288361499593,36,2303.0,2.757462019522087e-07,36,2303.0
460.0,34,2011.0,39.431372549019606,3.2475712367663574,34,2181.0,0.19863410133151327,34,2181.0
465.0,26,1135.0,23.645833333333332,3.57450217758705,26,1785.0,0.19599427751039328,26,1785.0
470.0,23,480.0,10.0,3.6710375775271493,23,1455.0,0.08231778469800134,23,1455.0
475.0,20,326.0,7.086956521739131,3.6747436403549205,20,1557.0,0.12179938342638581,20,1557.0
480.0,22,406.0,9.902439024390244,2.567699896115816,22,1659.0,0.09793672652492107,22,1659.0
485.0,30,538.0,10.76,3.4134098014798195,30,1791.0,0.2218729902221057,30,1791.0
490.0,37,677.0,14.104166666666666,1.4821551210698896,37,1728.0,0.11153990780207312,37,1728.0
495.0,35,711.0,14.8125,1.4620269740827219,35,1463.0,0.021614551273256448,35,1463.0
500.0,28,769.0,16.020833333333332,3.679599894604889,28,1276.0,0.08893723373521391,28,1276.0
505.0,22,821.0,15.788461538461538,6.207699821772147,22,1131.0,0.33861859811768447,22,1131.0
510.0,22,765.0,14.433962264150944,5.906128329805641,22,987.0,0.34384240835822616,22,987.0
515.0,17,388.0,8.434782608695652,2.6333559570924905,17,953.0,0.1119967712658079,17,953.0
520.0,24,447.0,10.159090909090908,3.310615320101377,24,811.0,0.09281463903355604,24,811.0
525.0,26,517.0,12.023255813953488,3.1592781135288677,26,839.0,0.0586670535782379,26,839.0
530.0,30,635.0,12.7,4.7451063490236125,30,957.0,0.25630633775254064,30,957.0
535.0,30,785.0,17.065217391304348,4.272077123881543,30,1107.0,0.25361807707913747,30,1107.0
540.0,34,882.0,20.045454545454547,1.054096998459919,34,1118.0,0.031935260160698926,34,1118.0
545.0,30,771.0,18.357142857142858,1.6095291923655597,30,1122.0,0.04251276351394562,30,1122.0
550.0,24,814.0,19.38095238095238,3.7716318872760244,24,1049.0,0.08287910256577974,24,1049.0
555.0,22,871.0,17.07843137254902,5.221969142006943,22,1058.0,0.2913397973897439,22,1058.0
560.0,19,724.0,15.404255319148936,4.831731874347598,19,1022.0,0.2603009381945284,19,1022.0
565.0,24,828.0,18.818181818181817,3.8947764245343195,24,999.0,0.10136361101611911,24,999.0
570.0,27,717.0,17.071428571428573,2.7194485771986137,27,888.0,0.008753125161839915,27,888.0
575.0,22,284.0,7.888888888888889,2.7664780457466303,22,730.0,0.056038521846653554,22,730.0
580.0,22,394.0,8.565217391304348,6.43822699661556,22,587.0,0.34117455101646965,22,587.0
585.0,22,422.0,9.590909090909092,5.0777333420739525,22,615.0,0.25819745412875433,22,615.0
590.0,29,504.0,12.923076923076923,2.300048006732817,29,697.0,0.03194539851582092,29,697.0
595.0,30,653.0,18.13888888888889,2.1466064830502822,30,846.0,3.332374695947338e-06,30,846.0
600.0,28,770.0,22.647058823529413,1.540665728379796,28,941.0,0.0,28,941.0
605.0,26,877.0,20.88095238095238,4.523095268798362,26,1048.0,0.2906866324280788,26,1048.0
610.0,27,1008.0,24.0,3.2141312261016552,27,1179.0,0.12699523778581817,27,1179.0
615.0,34,1167.0,29.175,1.2078093453009262,34,1338.0,0.0003459711833064684,34,1338.0
620.0,35,1342.0,36.270270270270274,0.6312387110633833,35,1513.0,2.574904902464549e-07,35,1513.0
625.0,35,1517.0,33.71111111111111,3.018380459385254,35,1688.0,0.18604651162790697,35,1688.0
630.0,33,1542.0,32.808510638297875,2.893161645754149,33,1661.0,0.2177889532174659,33,1661.0
635.0,28,977.0,20.78723404255319,2.285361692589822,28,1609.0,0.11226447866932741,28,1609.0
640.0,25,803.0,17.085106382978722,3.4447247005639623,25,1283.0,0.09016426090798278,25,1283.0
645.0,23,888.0,19.733333333333334,3.5564936032769094,23,1390.0,0.11823402710823253,23,1390.0
650.0,29,1021.0,20.019607843137255,3.980543286502699,29,1523.0,0.24247958628912317,29,1523.0
655.0,35,1182.0,24.122448979591837,3.116028884513783,35,1684.0,0.2013123124483366,35,1684.0
660.0,40,1187.0,25.25531914893617,0.44363556537430765,40,1654.0,0.02665833101558582,40,1654.0
665.0,35,618.0,13.148936170212766,1.5784856662775817,35,1486.0,0.02511495303704872,35,1486.0
670.0,25,493.0,10.48936170212766,3.804832799221559,25,1336.0,0.09273007981669001,25,1336.0
675.0,25,557.0,10.127272727272727,5.0971181037995414,25,1263.0,0.29098064590792333,25,1263.0
680.0,21,389.0,7.78,3.6808919442860417,21,1221.0,0.21050857324254327,21,1221.0
685.0,25,348.0,7.1020408163265305,3.237361740224973,25,953.0,0.07470209145668627,25,953.0
690.0,27,481.0,10.23404255319149,4.594773406460945,27,953.0,0.14657516875544266,27,953.0
695.0,26,480.0,11.162790697674419,3.257151447207679,26,906.0,0.03640239053185505,26,906.0
700.0,26,454.0,9.458333333333334,4.913034489685805,26,938.0,0.29561283327962834,26,938.0
705.0,26,584.0,12.977777777777778,4.246864744830063,26,1010.0,0.21015267905882914,26,1010.0
710.0,31,664.0,15.44186046511628,1.6223465789199167,31,984.0,0.011810083809262456,31,984.0
715.0,26,481.0,12.333333333333334,1.8027193585749448,26,959.0,0.04045803473882568,26,959.0
720.0,18,413.0,10.868421052631579,4.045391414828385,18,760.0,0.10698765257415839,18,760.0
725.0,18,444.0,9.25,5.947493740364801,18,746.0,0.3509415466090947,18,746.0
730.0,15,339.0,7.883720930232558,3.7112041890060534,15,736.0,0.1728740546681335,15,736.0
735.0,27,446.0,10.878048780487806,3.8033841218212054,27,743.0,0.06899435623749398,27,743.0
740.0,27,524.0,13.435897435897436,2.726069775646167,27,821.0,0.004064452578114248,27,821.0
745.0,27,645.0,15.731707317073171,4.2864356182232,27,942.0,0.2285736694278236,27,942.0
750.0,27,780.0,18.13953488372093,4.776622228913952,27,1077.0,0.2831346733182591,27,1077.0
755.0,28,731.0,17.404761904761905,1.9827466906417535,28,1028.0,0.09679931557882754,28,1028.0
760.0,28,580.0,14.871794871794872,1.7284073893294039,28,929.0,0.025205670428244675,28,929.0
765.0,29,725.0,18.58974358974359,3.342609267506265,29,1022.0,0.0,29,1022.0
770.0,27,778.0,16.208333333333332,5.262326369530272,27,989.0,0.2894751356629809,27,989.0
775.0,17,452.0,10.272727272727273,5.051785865768415,17,933.0,0.2828947566440214,17,933.0
780.0,13,304.0,7.414634146341464,4.546027056394813,13,615.0,0.14400454261618267,13,615.0
785.0,17,285.0,7.3076923076923075,4.079031884237804,17,603.0,0.1247645232756125,17,603.0
790.0,13,121.0,3.6666666666666665,2.745183345065754,13,586.0,0.07434149203130103,13,586.0
795.0,19,207.0,4.813953488372093,6.678211313546499,19,540.0,0.35210640353858463,19,540.0
800.0,17,217.0,5.2926829268292686,6.0566821415151635,17,550.0,0.3171314009007617,17,550.0
805.0,20,272.0,7.351351351351352,3.0822548600555573,20,605.0,0.05466457870372037,20,605.0
810.0,27,403.0,12.212121212121213,2.489359061605609,27,736.0,8.353396056796281e-06,27,736.0
815.0,25,508.0,16.387096774193548,1.7782208193638138,25,826.0,7.005279734308669e-07,25,826.0
820.0,21,577.0,14.794871794871796,5.294356811395714,21,913.0,0.32927465094772057,21,913.0
825.0,21,682.0,17.487179487179485,4.795432444764317,21,1000.0,0.2211915462239474,21,1000.0
830.0,28,810.0,21.31578947368421,3.2659405840223577,28,1128.0,0.02679877899829666,28,1128.0
835.0,27,854.0,25.87878787878788,1.9023036877543824,27,1077.0,3.088395155583091e-07,27,1077.0
840.0,17,481.0,15.516129032258064,3.047687039708603,17,931.0,0.05259842721710269,17,931.0
845.0,9,290.0,7.073170731707317,7.457089595179937,9,641.0,0.4270053767468344,9,641.0
850.0,10,313.0,8.025641025641026,6.395337373444754,10,683.0,0.3395227578239358,10,683.0
855.0,18,383.0,11.96875,2.5093536169938693,18,753.0,0.04868711562986579,18,753.0
860.0,25,500.0,16.129032258064516,1.6260223720923739,25,870.0,0.0011793669392540238,25,870.0
865.0,25,471.0,12.394736842105264,3.9661341614444736,25,841.0,0.24243443779822887,25,841.0
870.0,19,344.0,8.820512820512821,5.649515565002296,19,822.0,0.36431689021009134,19,822.0
875.0,23,445.0,11.41025641025641,4.514057299496295,23,815.0,0.15218665249377852,23,815.0
880.0,26,469.0,12.675675675675675,2.6317688382268107,26,839.0,0.001855401174918964,26,839.0
885.0,24,533.0,17.193548387096776,2.280711843467313,24,907.0,0.017680045778817603,24,907.0
890.0,24,653.0,15.547619047619047,5.452847146884149,24,1023.0,0.3014225304795434,24,1023.0
895.0,23,757.0,18.925,4.439404715052329,23,1127.0,0.2581864173335092,23,1127.0
900.0,27,881.0,23.81081081081081,1.5902963875445315,27,1251.0,0.06255537633434691,27,1251.0
905.0,33,1037.0,28.805555555555557,0.9153687749535135,33,1407.0,4.633436682779198e-05,33,1407.0
910.0,31,1138.0,31.61111111111111,0.9721345567076524,31,1508.0,0.0,31,1508.0
915.0,25,1168.0,25.955555555555556,4.7619057352142935,25,1579.0,0.29735852258399603,25,1579.0
920.0,25,1293.0,28.733333333333334,4.896018489269311,25,1663.0,0.21302551303260428,25,1663.0
925.0,29,1436.0,33.395348837209305,3.359753617170409,29,1806.0,0.020241530657143937,29,1806.0
930.0,31,1433.0,38.729729729729726,1.6014726230314063,31,1705.0,2.034989108986752e-05,31,1705.0
935.0,21,780.0,22.941176470588236,2.475104426403398,21,1472.0,0.05140826249306975,21,1472.0
940.0,13,335.0,7.444444444444445,6.795073776436587,13,1033.0,0.3656903486469148,13,1033.0
945.0,7,80.0,1.951219512195122,5.957929499385463,7,992.0,0.343040276740482,7,992.0
950.0,11,74.0,2.0,3.7392736597595744,11,991.0,0.14289905015954085,11,991.0
955.0,21,160.0,4.571428571428571,2.6028550710634257,21,1077.0,0.023850751322307615,21,1077.0
960.0,28,282.0,8.545454545454545,1.6045830943674726,28,1199.0,0.0011080221892196126,28,1199.0
965.0,27,384.0,9.365853658536585,3.357016462043794,27,1128.0,0.2625785975515177,27,1128.0
970.0,20,323.0,7.878048780487805,3.8614689878693103,20,1049.0,0.23706225692169453,20,1049.0
975.0,18,293.0,7.146341463414634,4.184489702513833,18,659.0,0.10349095405523859,18,659.0
980.0,15,271.0,6.948717948717949,4.234125384829796,15,681.0,0.1334623016967597,15,681.0
985.0,16,258.0,6.45,5.108061167748727,16,696.0,0.3080294042994432,16,696.0
990.0,22,355.0,8.255813953488373,6.08511829756608,22,765.0,0.31557129929095684,22,765.0
995.0,25,473.0,11.825,3.277310527411411,25,883.0,0.13732285596715435,25,883.0
1000.0,31,582.0,16.62857142857143,0.8580161863832745,31,875.0,0.0001926719209312824,31,875.0
1005.0,21,526.0,15.028571428571428,2.574552171951131,21,867.0,0.05560872534247296,21,867.0
1010.0,14,509.0,11.311111111111112,6.74524187608889,14,685.0,0.3790339671455648,14,685.0
1015.0,14,500.0,11.904761904761905,6.401975390124979,14,676.0,0.3876277911926444,14,676.0
1020.0,16,535.0,14.45945945945946,3.559494680890471,16,711.0,0.15638342191583382,16,711.0
1025.0,29,657.0,18.771428571428572,2.2599077548994737,29,834.0,0.0006852134086824055,29,834.0
1030.0,29,802.0,24.303030303030305,1.5350022509774046,29,979.0,1.6909617629188012e-06,29,979.0
1035.0,29,947.0,23.097560975609756,3.4515666420440576,29,1124.0,0.25387392348596877,29,1124.0
1040.0,29,1092.0,26.634146341463413,3.3584950210734865,29,1269.0,0.24541679211991937,29,1269.0
1045.0,34,1156.0,28.195121951219512,0.3564896146970357,34,1333.0,0.02284406060690893,34,1333.0
1050.0,31,1218.0,29.70731707317073,1.496481359470032,31,1449.0,0.042585332754383705,31,1449.0
1055.0,31,1373.0,33.48780487804878,3.01641154173045,31,1552.0,0.019138486650307367,31,1552.0
1060.0,31,1528.0,29.96078431372549,5.098865183470218,31,1705.0,0.25231832732616316,31,1705.0
1065.0,29,1406.0,30.565217391304348,3.07517140420312,29,1583.0,0.16343875953648593,29,1583.0
1070.0,29,844.0,19.627906976744185,1.5436733407517693,29,1494.0,0.047331003458644764,29,1494.0
1075.0,29,982.0,22.837209302325583,3.4612417956921835,29,1213.0,0.06880523149960559,29,1213.0
1080.0,29,997.0,24.317073170731707,2.3538642575922593,29,1171.0,0.0021545099000848202,29,1171.0
1085.0,21,499.0,10.183673469387756,5.306332317445196,21,1121.0,0.2908447919793678,21,1121.0
1090.0,16,284.0,6.311111111111111,5.053963947334876,16,834.0,0.23716866873236242,16,834.0
1095.0,19,329.0,7.651162790697675,5.195466090176172,19,608.0,0.17444654508319196,19,608.0
1100.0,20,429.0,11.289473684210526,5.875440828415378,20,516.0,0.15339631184194355,20,516.0
1105.0,19,458.0,10.904761904761905,5.868015078737385,19,522.0,0.2766243577219756,19,522.0
1110.0,16,420.0,10.5,6.866436883226385,16,524.0,0.38806737376291284,16,524.0
1115.0,16,500.0,13.88888888888889,5.787720465386045,16,564.0,0.18478351916090455,16,564.0
1120.0,22,456.0,13.818181818181818,3.1834475988979527,22,520.0,0.0018964599786331024,22,520.0
1125.0,18,378.0,13.5,2.9468276186809774,18,509.0,0.05722645321083823,18,509.0
1130.0,18,468.0,12.31578947368421,6.659867154302727,18,532.0,0.3617258873958847,18,532.0
1135.0,16,496.0,13.405405405405405,6.658519736316314,16,555.0,0.39623744075272166,16,555.0
1140.0,11,423.0,13.21875,3.908578440191465,11,533.0,0.1617583579090564,11,533.0
1145.0,18,499.0,16.633333333333333,5.034547177682015,18,553.0,0.058305699593213314,18,553.0
1150.0,18,578.0,22.23076923076923,3.2383577793148133,18,632.0,3.47247793754164e-05,18,632.0
1155.0,18,668.0,19.647058823529413,5.758860282506562,18,722.0,0.3520611701383969,18,722.0
1160.0,18,758.0,23.6875,5.247589588089986,18,812.0,0.3453463620227388,18,812.0
1165.0,21,854.0,27.548387096774192,1.706365223316733,21,908.0,0.04497822350326554,21,908.0
1170.0,26,941.0,31.366666666666667,0.9832081783714786,26,995.0,0.00016600152153394254,26,995.0
1175.0,22,1036.0,35.724137931034484,2.3141850555929087,22,1094.0,0.02289446634578223,22,1094.0
1180.0,22,1146.0,28.65,5.834994954072066,22,1200.0,0.3230271992857889,22,1200.0
1185.0,22,1256.0,33.05263157894737,4.275322830845228,22,1310.0,0.23497140210196255,22,1310.0
1190.0,30,1385.0,40.73529411764706,1.5184715859163922,30,1439.0,0.0004203735557797482,30,1439.0
1195.0,30,1535.0,45.14705882352941,1.5166330077066825,30,1589.0,1.0866016908364225e-06,30,1589.0
1200.0,28,1663.0,50.39393939393939,1.2383224765265193,28,1717.0,0.0,28,1717.0
1205.0,28,1803.0,42.92857142857143,4.495785739339959,28,1857.0,0.28170983717438286,28,1857.0
1210.0,30,1946.0,46.333333333333336,2.4288215599774317,30,2000.0,0.12803105902639664,30,2000.0
1215.0,34,2115.0,52.875,0.8324567501990714,34,2169.0,0.0005134495928926534,34,2169.0
1220.0,34,2285.0,57.125,1.8080903891841817,34,2339.0,0.0,34,2339.0
1225.0,34,2455.0,53.369565217391305,3.567141741707549,34,2509.0,0.19047619047619047,34,2509.0
1230.0,34,2625.0,55.851063829787236,3.22449525521579,34,2679.0,0.2290339887779407,34,2679.0
1235.0,37,2801.0,60.891304347826086,1.3266526579621531,37,2855.0,0.0980421452897489,37,2855.0
1240.0,43,3006.0,65.34782608695652,0.4968902272780461,43,3060.0,0.0003338833272520078,43,3060.0
1245.0,42,2976.0,64.69565217391305,0.5993151292993169,42,3030.0,0.0,42,3030.0
1250.0,32,2291.0,40.19298245614035,4.108436176249635,32,2898.0,0.24169734840015097,32,2898.0
1255.0,23,2070.0,36.964285714285715,4.851149208079216,23,2601.0,0.21911230421928685,23,2601.0
1260.0,24,2165.0,40.84905660377358,5.0657652986842105,24,2384.0,0.1697243179774024,24,2384.0
1265.0,30,2304.0,48.0,4.621037914996894,30,2398.0,0.13772725953101447,30,2398.0
1270.0,29,2074.0,49.38095238095238,2.28077405940193,29,2100.0,0.005841283762071716,29,2100.0
1275.0,23,671.0,13.693877551020408,4.610349027814392,23,1847.0,0.2795809772206663,23,1847.0
1280.0,15,323.0,6.872340425531915,5.976978055694334,15,1005.0,0.3133727877570133,15,1005.0
1285.0,18,358.0,7.782608695652174,3.6626919273984884,18,1040.0,0.11282633100443072,18,1040.0
1290.0,27,481.0,11.731707317073171,2.1755884519929483,27,1163.0,0.008888553395075754,27,1163.0
1295.0,33,638.0,17.243243243243242,1.4198068117674068,33,1320.0,5.606723250480461e-05,33,1320.0
1300.0,31,741.0,15.76595744680851,3.8043925375411383,31,1403.0,0.25187685731329823,31,1403.0
1305.0,24,716.0,15.911111111111111,3.4969678265019786,24,1443.0,0.19913577135515148,24,1443.0
1310.0,30,851.0,18.91111111111111,3.22470422051525,30,1512.0,0.06902129026144257,30,1512.0
1315.0,32,1003.0,23.325581395348838,2.621338262732716,32,1664.0,0.0011347755720691065,32,1664.0
1320.0,33,1168.0,32.44444444444444,1.0335962102674523,33,1829.0,0.0,33,1829.0
1325.0,33,1333.0,28.361702127659573,3.5827623846032,33,1994.0,0.2357518778777037,33,1994.0
1330.0,32,1407.0,31.266666666666666,1.8686663918844681,32,1846.0,0.13758961051113863,32,1846.0
1335.0,32,1140.0,25.333333333333332,1.454322626941889,32,1629.0,0.03638987470384796,32,1629.0
1340.0,29,1217.0,27.044444444444444,3.488609582777732,29,1368.0,0.06648985802161667,29,1368.0
1345.0,28,1149.0,22.529411764705884,4.5077498172403745,28,1300.0,0.21158823547356512,28,1300.0
1350.0,23,471.0,9.42,4.9942398296924075,23,1131.0,0.26435076558688414,23,1131.0
1355.0,19,309.0,6.574468085106383,4.374926507070356,19,845.0,0.15168728517162428,19,845.0
1360.0,23,320.0,7.2727272727272725,3.587503260992767,23,862.0,0.11815687201439491,23,862.0
1365.0,20,246.0,6.3076923076923075,2.6285138745373158,20,897.0,0.06833505973666727,20,897.0
1370.0,26,363.0,7.408163265306122,5.853806352080246,26,912.0,0.287808856901834,26,912.0
1375.0,25,434.0,9.434782608695652,5.07518920344553,25,901.0,0.26726465565544216,25,901.0
1380.0,22,382.0,9.317073170731707,3.070750840719093,22,894.0,0.12040313195716457,22,894.0
1385.0,29,512.0,13.128205128205128,3.2562321256398925,29,910.0,0.0003395816738179718,29,910.0
1390.0,27,544.0,14.702702702702704,2.8162105018689707,27,942.0,0.0,27,942.0
1395.0,23,577.0,13.418604651162791,5.11039809433662,23,994.0,0.31263652278844734,23,994.0
1400.0,23,692.0,16.878048780487806,4.847151738314739,23,1090.0,0.25094479972390343,23,1090.0
1405.0,27,731.0,18.743589743589745,1.7411641439403223,27,1002.0,0.027141383429313354,27,1002.0
1410.0,23,427.0,12.2,1.9771039975205542,23,871.0,0.052592026756182894,23,871.0
1415.0,14,259.0,7.4,4.549165684018049,14,612.0,0.11211557969641944,14,612.0
1420.0,13,286.0,6.5,6.211169384664628,13,651.0,0.3938327026196512,13,651.0
1425.0,19,367.0,8.951219512195122,4.751959402830468,19,732.0,0.25730238079482687,19,732.0
1430.0,29,485.0,13.108108108108109,1.503743337693418,29,851.0,0.0031513148037782463,29,851.0
1435.0,31,591.0,16.885714285714286,0.860143492319634,31,957.0,3.364670484762668e-05,31,957.0
