step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
850.0,22,683.0,15.522727272727273,3.4888324315144867,22,1168.0,0.19662858147916148,22,1168.0
855.0,21,626.0,14.227272727272727,3.8847341596984872,21,968.0,0.09714299764556064,21,968.0
860.0,20,708.0,17.26829268292683,5.413594555928219,20,879.0,0.195755879136469,20,879.0
865.0,20,808.0,18.363636363636363,7.03691527658244,20,829.0,0.3567598753364204,20,829.0
870.0,20,908.0,20.636363636363637,6.933945982253436,20,908.0,0.3480474329399008,20,908.0
875.0,18,821.0,21.05128205128205,4.426645816816201,18,821.0,0.20486581567423462,18,821.0
880.0,18,618.0,18.727272727272727,2.5006472506443806,18,674.0,0.040350387467409495,18,674.0
885.0,22,727.0,22.71875,3.898934819026061,22,727.0,1.8701994619394577e-06,22,727.0
890.0,20,765.0,18.658536585365855,5.635280044168678,20,765.0,0.3148040654497977,20,765.0
895.0,14,725.0,19.594594594594593,6.490641535925343,14,773.0,0.4167402310624226,14,773.0
900.0,14,795.0,23.38235294117647,4.777037986406175,14,795.0,0.1708693678238902,14,795.0
905.0,21,653.0,20.40625,3.1053894739947188,21,653.0,0.03747212658379058,21,653.0
910.0,13,191.0,6.586206896551724,3.8299556646952118,13,533.0,0.08076257735420145,13,533.0
915.0,13,256.0,6.918918918918919,7.468466427357467,13,272.0,0.4361159520130263,13,272.0
920.0,13,286.0,8.17142857142857,7.351348275116215,13,302.0,0.4532427366617251,13,302.0
925.0,15,353.0,11.387096774193548,3.604728153912336,15,369.0,0.05393835877551254,15,369.0
930.0,23,461.0,17.074074074074073,1.9369989532970433,23,477.0,9.607100973435206e-05,23,477.0
935.0,21,517.0,20.68,1.166875419312309,21,533.0,0.0,21,533.0
940.0,16,536.0,15.314285714285715,6.001038597531215,16,571.0,0.3892497530378542,16,571.0
945.0,16,616.0,17.6,6.200396557874728,16,632.0,0.34050822117207485,16,632.0
950.0,22,712.0,20.941176470588236,3.6372050699394327,22,728.0,0.001170348188667115,22,728.0
955.0,22,820.0,29.285714285714285,2.0955139585154634,22,836.0,0.0,22,836.0
960.0,22,930.0,37.2,1.4927609025399022,22,946.0,0.0,22,946.0
965.0,22,1040.0,28.88888888888889,4.844368744560195,22,1056.0,0.3187964054474631,22,1056.0
970.0,22,1050.0,30.88235294117647,2.7474327322809105,22,1050.0,0.21805699234753365,22,1050.0
975.0,21,1016.0,29.88235294117647,2.083422444556466,21,1016.0,0.04762345990611884,21,1016.0
980.0,26,1134.0,33.35294117647059,2.7850417568546133,26,1134.0,2.709932626200133e-05,26,1134.0
985.0,24,1048.0,25.5609756097561,4.709671537649498,24,1048.0,0.25,24,1048.0
990.0,14,332.0,8.512820512820513,5.543928476222758,14,842.0,0.3452387029275519,14,842.0
995.0,10,118.0,3.1052631578947367,6.279179336984699,10,510.0,0.28711535533819454,10,510.0
1000.0,11,109.0,3.0277777777777777,5.008373828789471,11,448.0,0.1722562671458957,11,448.0
1005.0,12,105.0,3.5,3.601451911208614,12,459.0,0.09041512982134857,12,459.0
1010.0,18,185.0,4.743589743589744,6.292689265450737,18,524.0,0.33775574984720325,18,524.0
1015.0,19,280.0,7.777777777777778,6.016672748506221,19,619.0,0.3475252311011234,19,619.0
1020.0,19,338.0,10.903225806451612,1.5672423561538662,19,569.0,0.11893601002061052,19,569.0
1025.0,19,271.0,8.741935483870968,2.2426054625707637,19,510.0,0.05315296886643199,19,510.0
1030.0,14,303.0,9.774193548387096,5.51927993092938,14,385.0,0.14041648018608993,14,385.0
1035.0,14,373.0,9.097560975609756,8.552993172918427,14,380.0,0.42398815440242027,14,380.0
1040.0,14,443.0,12.657142857142857,7.935854086386859,14,443.0,0.42457149888214774,14,443.0
1045.0,16,428.0,14.758620689655173,2.2014681935262828,16,428.0,0.05877104126206497,16,428.0
1050.0,20,470.0,18.076923076923077,2.1453500274415664,20,470.0,6.858131914302823e-05,20,470.0
1055.0,20,570.0,21.923076923076923,2.5525607954808627,20,570.0,0.0,20,570.0
1060.0,18,592.0,16.0,5.732885047986374,18,592.0,0.36390775075389314,18,592.0
1065.0,12,523.0,15.848484848484848,6.117592644721302,12,583.0,0.3831182294849214,12,583.0
1070.0,14,589.0,18.40625,4.74010383174196,14,589.0,0.0743428225043261,14,589.0
